trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_516_trip_16_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_516,shape_3,0
block_516_trip_17_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_516,shape_4,0
block_516_trip_18_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_516,shape_3,0
block_516_trip_19_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_516,shape_4,0
block_516_trip_20_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_516,shape_3,0
block_517_trip_2_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_3_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_4_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_5_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_6_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_7_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_8_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_9_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_10_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_11_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_12_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_13_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_14_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_15_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_16_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_17_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_18_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_517_trip_19_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_517,shape_4,0
block_517_trip_20_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_517,shape_3,0
block_518_trip_2_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_3_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_4_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_5_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_6_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_7_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_8_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_9_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_10_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_11_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_12_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_13_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_14_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_15_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_16_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_17_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_518_trip_18_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_518,shape_4,0
block_518_trip_19_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_518,shape_3,0
block_519_trip_2_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_3_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_4_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_5_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_6_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_7_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_8_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_9_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_10_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_11_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_12_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_13_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_14_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_15_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_16_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_17_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_18_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_519_trip_19_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_519,shape_3,0
block_519_trip_20_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_519,shape_4,0
block_520_trip_2_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_3_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_4_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_5_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_6_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_7_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_8_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_9_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_10_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_11_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_12_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_13_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_14_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_15_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_16_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_17_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_18_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_520_trip_19_service_5,route_958,service_5,Dworzec Towarowy,"",0,block_520,shape_3,0
block_520_trip_20_service_5,route_958,service_5,Czerwone Maki P+R,"",1,block_520,shape_4,0
block_545_trip_2_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_120,0
block_545_trip_3_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_4_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_5_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_6_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_7_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_8_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_9_service_5,route_698,service_5,Bardosa,"",1,block_545,shape_23439,0
block_545_trip_10_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_23438,0
block_545_trip_11_service_5,route_698,service_5,Bardosa,"",1,block_545,shape_23439,0
block_545_trip_12_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_23438,0
block_545_trip_13_service_5,route_698,service_5,Bardosa,"",1,block_545,shape_23439,0
block_545_trip_14_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_23438,0
block_545_trip_15_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_16_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_17_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_18_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_19_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_20_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_21_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_22_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_23_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_24_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_25_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_26_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_27_service_5,route_698,service_5,Pleszów,"",1,block_545,shape_133,0
block_545_trip_28_service_5,route_698,service_5,Os.Piastów,"",0,block_545,shape_119,0
block_545_trip_29_service_5,route_698,service_5,pl. Centralny,"",1,block_545,shape_134,0
block_546_trip_2_service_5,route_46,service_5,Zaj. Nowa Huta,"",0,block_546,shape_143,0
block_546_trip_3_service_5,route_46,service_5,Borek Fałęcki,"",1,block_546,shape_144,0
block_546_trip_4_service_5,route_46,service_5,Zaj. Nowa Huta,"",0,block_546,shape_143,0
block_546_trip_5_service_5,route_46,service_5,Borek Fałęcki,"",1,block_546,shape_144,0
block_546_trip_6_service_5,route_46,service_5,Zaj. Nowa Huta,"",0,block_546,shape_143,0
block_546_trip_7_service_5,route_46,service_5,Borek Fałęcki,"",1,block_546,shape_144,0
block_546_trip_8_service_5,route_46,service_5,Zaj. Nowa Huta,"",0,block_546,shape_143,0
block_546_trip_9_service_5,route_46,service_5,Borek Fałęcki,"",1,block_546,shape_144,0
block_546_trip_10_service_5,route_46,service_5,Zaj. Nowa Huta,"",0,block_546,shape_143,0
block_546_trip_11_service_5,route_46,service_5,Borek Fałęcki,"",1,block_546,shape_144,0
